,us_equity,europe_equity,japan_equity,asia_ex_japan_equity,global_ig,global_hy,em_debt,private_markets,hedge_funds,cash
2018-03-13,-0.006463094722283902,-0.008564845667114462,-0.001647997451220351,-0.00341139950256808,0.0013149757341011092,-0.003142243561362501,-0.001603109137403358,0.0024645570466612643,-0.0005379760461079464,0.0
2018-03-14,-0.005131297974908855,0.0020329990486127603,0.004291836533377724,0.004564406550630062,0.0016890140941137055,-0.0011670984874606605,0.0022304203803764633,-0.0036879158484287577,0.0,0.0
2018-03-15,-0.001089656067216449,0.00016885584205517112,0.001972411042532096,0.0031234553135270904,9.398449927711106e-05,0.0007010094835038228,-0.0008013037433853842,-0.011104022481521647,0.0113025128530444,-0.0001088923478488324
2018-03-16,0.0010844949164536821,0.0,-0.004429281285999398,-0.0014154021892268664,-0.0005620622830228017,0.0021020975422065824,-8.924902819662517e-05,0.006238093951250523,0.0,0.00021821401562660547
2018-03-19,-0.01353044776224388,-0.005070027646525976,-0.016971378284697636,-0.011055940777154216,-0.0010309971414972363,-0.004079160968094131,-0.00418770706053706,-0.0012398161126880858,0.000532132829810239,0.0
2018-03-20,0.0017008722341727012,-0.0016989026780510619,0.005699018849319559,0.014189427645161512,-0.0015951097060770136,0.00198958882374356,-0.002058242819833689,-0.003724338484774159,0.0,-0.00010928596121462242
2018-03-21,-0.0019193443214736705,0.0017017938601977534,0.0013332494186701904,-0.006218359106318516,-9.391645174483543e-05,0.0003501236312639655,0.003048773152993123,0.0,-0.008510649745725019,0.00021869720140577087
2018-03-22,-0.024997293741729987,-0.022422070944129402,-0.009154242455818862,-0.03981796374403013,0.0018794941445456903,-0.0059543553857509535,-0.00294986223582705,0.020560743950320814,0.015021509099413688,0.0001093753753760307
2018-03-23,-0.02131457791892699,-0.006081851709936803,-0.02099818009854104,-0.02191926158839641,0.0,-0.0025834352019069584,-0.004034294661979354,-0.017094182892607335,0.010042448974468376,0.00010916070117450438
2018-03-26,0.027359077929799636,0.020168001952512782,0.01424184253895966,0.03830999076556996,-0.00037517571222600576,0.006476034203586778,0.0060310186802869925,0.004969188246639833,-0.008372589375242656,-0.00010914878641654635
2018-03-27,-0.017011578200938904,-0.011882153646203708,0.0023684311073413067,-0.01750031095032545,0.0029082094431323036,-0.0009362977964814112,0.0015208488743587711,-0.005562439879197134,0.01213699233233867,0.0002184227586177201
2018-03-28,-0.00295490196350523,0.0064480083696802915,0.011307972513233233,-0.006382708505922596,0.0005617002237137125,-0.00046783996189314614,0.002591095883432759,0.002485796085455405,0.010427628859785987,0.00010954219973902113
2018-03-29,0.012777574646696044,0.006926365922659938,0.012683609907834015,0.019868612056351598,0.002899400488870718,0.003397592437560215,0.005347029923183255,0.008059452280610113,0.0,0.00021824981883433736
2018-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02,-0.021584552431990534,-0.013241349419093051,-0.0201054349153037,-0.025194127910748265,-0.0009999379330418723,-0.0038807550549710967,-0.0019212768027924154,-0.002330183822231713,0.00515989431719488,-5.460119952449549e-05
2018-04-03,0.01281677686683902,0.007145050753425419,0.012613544462056758,0.017130089033735363,-0.0011225189986898698,0.0028247161506571583,0.0007125823758928895,0.0031565283027870095,-0.004620122276105643,-0.0001092083619566031
2018-04-04,0.010699406023654934,0.0019035885421136989,0.000996561996148726,-0.006352669010653567,0.0003744445441373756,0.002230381328380604,0.0011579527522336264,0.008181433320311848,0.007736020409829569,0.00021833926192815767
2018-04-05,0.007891664824722922,0.009326287757700058,0.0049776244102575085,0.006690536517736101,-0.0014046687817097503,0.0008196306828625044,-0.0003558734378880102,0.008114839613117875,-0.01432951388521575,0.00010990551569700635
2018-04-06,-0.022285759255665116,-0.0032511300799860088,-0.015684443502825496,-0.023482351722670325,0.0022505062006334953,-0.0022238658226811925,0.001512727921622492,-0.0068110241271522876,0.013499425421543032,0.0
2018-04-09,0.0049285292317728935,0.007725392801005038,0.008889851572912555,0.012552729723440459,0.0008412526372265638,0.003753388753703346,-0.000977496883393436,-0.0006235944945113259,-0.0020492673567853448,0.00010877931078279168
2018-04-10,0.01590033571898508,0.012606275746663176,0.005485956682314219,0.0177743519232616,-0.0007473497621858227,0.0036215046763024006,-0.0016006010031847095,-0.0024952647031285524,-0.010266812964518257,-0.00010876747913135532
2018-04-11,-0.0052425290729712914,-0.005215173544014906,-0.002480133649987004,0.0033756370653110768,0.0008417096729049778,0.00034930991608828066,0.00035608290936006703,0.0025015066243128103,0.0020745487123745576,0.00021826761148679985
2018-04-12,0.008227460759608451,0.006764798823390983,-0.0016576331648822107,0.0016088498226305425,-0.002242463376382786,0.003607849362837978,0.0,-0.0006237826894879284,-0.005693454234914963,0.0
2018-04-13,-0.00293317018732997,0.0008400218267761161,0.0,-0.00817760662294531,0.00028081502494448074,0.0005799100965082626,0.0008017942253950583,-0.0031210612291725504,-0.004164559928121481,0.0
2018-04-16,0.00822160630134805,0.0016783015236616627,0.0028227303021775008,-0.0033862344802347843,0.00018727659269535124,0.0015060081566398154,-0.0012451458295643647,0.0,0.006272906552072799,0.00021872629199393145
2018-04-17,0.010698507470377816,0.006870020944033772,0.0038078381129611483,-0.0013295797706380785,0.00028113028847887023,0.00046332315944264124,-0.002138175165804612,0.005635404835907298,0.0,0.0
2018-04-18,0.0007401977336207732,0.0031616926702047188,0.00676244392940073,0.008284127576442701,-0.0028078335340523397,-0.001040673930970959,0.0,0.0012456361123505122,0.0,-0.00010944047066085982
2018-04-19,-0.005547758962925475,-0.0028200145468150195,-0.0037679131830415935,-0.0019075363662427458,-0.0024402181481765206,-0.0031264119131184653,-0.003481345642887157,-0.0006222435096563395,0.0,0.0002189048983767261
2018-04-20,-0.00847927028694695,-0.0043255379523746695,-0.0019736808386275895,-0.013670149326153513,-0.0027286296843810343,-0.0024392202282943476,-0.004388718488212762,-0.0037338482553540553,-0.004675323310464274,0.0
2018-04-23,-0.0001501049378195285,0.00016742013993220617,-0.001318017173445929,-0.005067391827246137,-0.0004716350540345804,-0.0026777035683623884,-0.002429097033554206,-0.0024980473213432886,0.0,0.0
2018-04-24,-0.01346722240532372,-0.0053460546934319675,-0.0036297965261536946,-0.004643400696017652,-0.0013214534619072626,-0.001984383381222754,-0.001532962102049451,0.0,-0.0005218567541657171,0.00010892235000570238
2018-04-25,0.002471695527342277,-0.004030863023838371,0.0031462241010011827,-0.002407767518616377,-0.001322841269689512,0.00011663438993037012,-0.003613437021660726,-0.0025049082070330853,0.0,0.00010911292306947651
2018-04-26,0.010165681980737418,0.005564930429612369,0.006107633602527862,0.011012112800632412,0.0017029713771130606,0.003508494151146291,0.0008154944964475774,0.0025111985288375216,0.0031331198731547882,0.00010980946691208082
2018-04-27,0.0009390186834457026,0.001006236226146262,-0.0027893109761587542,0.006266780362053526,0.0012286742218396984,-0.00046599750852682753,0.0008149309398008953,0.005635404835907298,0.0036439470105795735,0.00010939262703812958
2018-04-30,-0.007690636510509941,-0.00485833763569854,-0.0023032075539143326,-0.002520753702242806,0.00018836541052813516,-0.0007002994639574434,-0.003167514181100617,0.0018679862361019595,0.0036306028155648207,-0.00010938066160026683
2018-05-01,0.0017768889210056926,-0.0055558108917772575,-0.0008245794700568743,-0.0023784855785138337,-0.0008512657131037882,0.0007393033376230651,-0.0018131869132460565,-0.003728940016089588,0.0,7.609921880913362e-05
2018-05-02,-0.006717378107882421,0.0006771838362380489,-0.00594172263139392,-0.007301325470869813,0.0,-0.000351484230624588,-0.007943580248465199,0.0012474314337986847,-0.006201586858922581,0.00010938430297802171
2018-05-03,-0.0022039345393625176,0.004060353411728501,0.0009964562694289025,-0.0010508258265615744,0.0011359879784216265,-0.00011711270854253275,-0.0011040096412346934,0.002492356576955901,0.0,0.0
2018-05-04,0.012946339788012295,0.010951653543687767,0.007297974008693808,0.0019534101424474315,0.0006615777409644252,0.0007025562623224069,0.0008294849052157272,0.006215100195371193,0.006760243710913771,0.00021904820972862282
2018-05-07,0.003383362983962135,-0.008333182899990521,0.0011527748336737087,-0.00959798681517865,-0.00047253861703577815,0.0009364209461806272,-0.00414276081723719,0.009265000662775691,-0.0025824422775423406,0.0
2018-05-08,0.0,-0.0008402792762809419,0.0031247843218304983,0.009236780616504792,-0.001133675034512338,-0.001520016399131685,-0.005915919219466881,0.0030596105001774454,-0.0015536365606452218,0.00010944954163716325
2018-05-09,0.009665619948148851,0.006392208588472226,-0.00852589629631828,0.0015002790460112436,-0.0011355922966016507,0.0016399824539947705,-0.0017667871880830965,0.0006103437745916818,-0.001556054103190263,0.0
2018-05-10,0.009350730540599539,0.005181094020360932,0.00578798449794804,0.01902638959683034,0.0022731353638807406,0.002923495189547154,0.012668821794505902,0.0060975545891091,-0.007272636301815627,0.0
2018-05-11,0.0030517191281453915,0.0018290402846925513,0.007563233969866134,0.005439449483706449,0.0004727620153446299,-0.0003494048372502112,0.004231211603776597,0.0018184987433691457,0.001569666327671193,0.0
2018-05-14,0.0004763053698682018,-0.0004977766686887763,0.0055483594294358785,-0.0023394003839495303,-0.0009447174787483581,0.00023324177329264728,-0.0017403063138422548,0.002419397787392752,-0.00783683590909634,0.0
2018-05-15,-0.006887085533417436,-0.006476126275510419,-0.010224024566511059,-0.022717396468551643,-0.004444028734181482,-0.004898076170518073,-0.006881273883196148,-0.0036207263844205695,-0.0005268758197695123,0.00021857169616890104
2018-05-16,0.00420472346016032,0.0015041432550135792,0.002951599369302338,0.01739646236942649,-0.0011395450807994978,0.0012888434668680837,0.002124576953986601,0.0030282364024578623,0.0,0.00010931252734702745
2018-05-17,-0.0008444952804472772,0.003337804759675489,-0.00016363465049384907,-0.011202612253600419,-0.0013311368609486562,0.0005854206938198381,-0.003964708921685101,0.0,0.0,0.0
2018-05-18,-0.00249985882584125,-0.004491239512180445,-0.0024527058345300556,-0.0034287056889561462,0.0025704589578219306,-0.001052669424231878,-0.0011107556683838116,0.0066428492985290966,-0.009483550549566289,0.00010889613694753386
2018-05-21,0.007518498275389751,0.007017763061993643,0.0011475583881410678,0.011966937303566905,9.493800503057592e-05,0.0014047237458634232,0.00018507461212524667,0.0011997327344008824,-0.0015954324779990925,0.0
2018-05-22,-0.0027802712051033796,0.00016567899338082448,-0.0022922641612407313,-0.0008869556707762349,0.0,0.0007017804574704911,0.003891607694264332,0.00179734616454863,-0.004262417690456877,0.0
2018-05-23,0.002751448698570025,-0.014100647058413296,-0.003938274643902062,0.001627348808920015,0.0027539352813907847,0.0008179118732072332,0.006183684940570977,0.0011961452135313966,0.0,0.00010928867830961586
2018-05-24,-0.002048569620279439,-0.0023557025069045334,-0.006095633468142014,-0.008862265547085357,0.0027461014699730057,0.0005832460995458533,0.0030265597367762354,-0.0011947161595157185,0.018726771107973272,0.00021855347119936752
2018-05-25,-0.002382973684271983,-0.008601721078279057,-0.0033149668477110428,0.005514096369105159,0.0021723067217966907,-0.0016327953367509807,0.00246951481673352,0.0017942499246830224,0.0036764820525934105,0.00010925285800822415
2018-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-29,-0.01150097885248369,-0.028241015442389772,-0.006652435521713018,-0.0195644028480223,0.006596639612961752,-0.004208039634900462,-0.002736864619535817,-0.0029849751380259804,0.00732591501731461,0.0
2018-05-30,0.013344700730794079,0.018032080718277,0.007031994941754993,0.0012095160838236918,-0.0025281866292841126,0.0030520876886450665,-0.0002743867856461746,0.0035926042687737247,-0.001039062275996483,-0.00010924092312525335
2018-05-31,-0.00612553915805214,-0.0032674288030606347,-0.006816631969233433,0.0028686134109123795,-0.0008445967832229062,-0.0009361168762024308,-0.004117032993655179,-0.0005965492129400563,0.002600243271803304,0.0002184046495428138
2018-06-01,0.009817553877091267,0.008454199649018834,0.006863417359423973,0.010388398066344395,-0.0012329982050114374,0.0022824524259306145,-0.003580309623038347,0.0023881980292446148,-0.002074776822629465,6.557781889382497e-05
2018-06-04,0.004751319340634552,0.0022242770528426714,0.005984959914908883,0.011324674200801743,-0.002356933711799014,0.0021125998430262527,-0.00037024988438005835,0.0035734105161699947,-0.0010394880895465697,0.00010952495269411777
2018-06-05,0.0007275155475596762,-0.0018778321667871634,-0.001817971990063505,0.00044204034413630744,0.0007555482715284612,0.001171967918108141,0.0015748360471665723,-0.004153985843011299,0.0,0.0
2018-06-06,0.008360784684881217,0.00957735094292822,0.00430455166703414,0.018409626855786065,-0.0022661891537898438,0.002456837079193752,-0.0022198502378119045,0.005959147129616538,-0.00884490007555716,-0.00010951295829253471
2018-06-07,-0.00010826177647893509,-0.006437270752033486,0.0,-0.008387764745901971,0.00217668243214586,0.0003498299335651378,-0.002780473829219199,0.0023698055444201227,0.0,0.00010952495269411777
2018-06-08,0.0029565370062552,0.001193473698253067,0.0029673586085270376,-0.008166740753189572,-0.0014161880637474367,-0.0005836927958831062,0.0009297170682305289,0.0017731045452133998,0.0,0.00021902591658506942
2018-06-11,0.001329620958985922,0.009877439333253246,0.0031229532161354268,-0.0002943778068269509,-0.0010405856238043798,0.0018678241651215455,-0.0019498942669474717,-0.00295007035845285,-0.003674783241464752,0.00010928696818557349
2018-06-12,0.001292433573229168,-0.006070848359982728,-0.006226387472591632,-0.007794881340883131,0.00028404265621162494,0.0008160960882204193,-0.004186978318454937,-0.007100241013450748,0.01106443195264295,0.0
2018-06-13,-0.0031907655114562505,0.002375538681296696,0.0008243690307441209,-0.009635364602234464,-0.000946090547112699,0.0003490413970301809,-0.0031765227565065945,0.0017873858555763622,0.003126704168935124,-0.00010927502584934246
2018-06-14,0.002517700549713453,-0.0008466710816787959,-0.0009884428902805498,-0.006885329566139409,0.0025575383138134455,0.002909997547159149,-0.0012189930810433403,0.006543992199272042,0.0,0.00032786090455672046
2018-06-15,-0.0012757057110210912,-0.007453986190599782,-0.005277085145092841,-0.007987892853154155,0.00037800777339058733,-0.0005805102944822504,0.002064774706955985,-0.002364202843413765,0.007792281672693857,0.0
2018-06-18,-0.002057011375824036,-0.008533472175724754,-0.007294420174057903,-0.013521630342502422,0.00018866333418254833,-0.00011577028859333094,-0.005337660474062478,0.0,-0.0015464289709860024,-0.00010935212049212328
2018-06-19,-0.0038326519006773863,-0.008263296188118718,-0.01060250804702112,-0.011795462713459881,0.0010392913480676835,-0.001394195364220585,-0.000283121847211798,0.0,0.007227467464249182,0.00021822324672360338
2018-06-20,0.001705972078334561,0.0001735005508920473,0.00034018963094073484,0.0018797472655358582,-0.001887275962700663,0.001046440041497787,0.002166807868560161,0.0005924354860651349,-0.004100185273642087,-0.00010883541661954599
2018-06-21,-0.006269156471985782,-0.008503743090687244,-0.0037407371388485933,-0.01579094797676861,0.000283765821111448,-0.002090692298859609,0.003664939198538164,-0.0041446565609915,0.0,0.00010884726305682157
2018-06-22,0.0018236432632969812,0.013566666409841943,0.004949587253889165,0.008101494295499334,0.0009447501971706629,0.00011626691548549672,0.005617492524743417,-0.005350557273921419,0.008234584712554671,0.00010944117960631772
2018-06-25,-0.01361308566415731,-0.014441956125875843,-0.01358693707677372,-0.016388168964641903,-0.0005662074991336086,-0.002327669176041547,-0.004562005664343727,-0.003586226492861555,0.013782425737461912,0.0002182527103917753
2018-06-26,0.0022139277423782744,-0.00089332195044034,0.005853843226001354,0.0,0.0016058362728810227,-0.00011699260025144209,-0.0014034453487192788,0.0041989679683789305,0.0,-0.00010920347069220959
2018-06-27,-0.008283920661496746,-0.00858505054149905,-0.00667578919666878,-0.015539891363691494,0.0017915329868853913,-0.0021002294593620574,-0.0019667771746981755,-0.0035841484785470445,-0.001510499923212727,0.0002186326716751008
2018-06-28,0.005717464750670143,0.0019843090846622946,0.0012064120037182935,0.007160228283977332,-9.414611441194154e-05,-0.0028063559456320553,0.0019706530100576103,-0.002997888000840332,0.012607169926606376,0.0
2018-06-29,0.0014394661938397224,0.01062297165010051,-0.0032702595239075816,0.014541895643060965,0.0008465900652281366,-0.0023453346344903814,9.371522893175666e-05,0.0006015999628155022,-0.0014941695192484117,0.00021828213273455965
2018-07-02,0.0021380223511269225,-0.008017101075349031,-0.01588659774344725,-0.014492622560444368,-0.0009510274893848036,0.0009564758370981252,-3.727549281307141e-05,0.007366281585573509,0.0004988018008631467,-0.00014195836150387997
2018-07-03,-0.0035311544071326972,0.004669539009751533,-0.0012284273133841284,-0.00210100982813044,0.0020751151440749904,0.00011821730722916257,0.0031974245816188684,0.0067032136972715595,0.0,0.00021856820670129729
2018-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-05,0.008158257243009004,0.013407218536621857,-0.0015812253740684623,-0.000971574369063366,0.000941215988231825,0.0037737608378565213,0.006375499453518341,0.0012107376287471272,0.0,0.0
2018-07-06,0.008458124693878855,0.00511528270587891,0.0065107218809912215,0.005835483646257078,0.0010349257114490307,0.0025852008044604524,0.008571085425011171,0.002418356404695343,0.0,0.00021912576487204127
2018-07-09,0.009004079998063075,0.006669347115515922,0.013811171289601853,0.019017103262132018,-0.000939625959398227,0.0015233089262078892,0.0027706831097547013,0.002412965789525545,-0.01495505896585525,0.0
2018-07-10,0.0035986334372117845,0.0027894838833388835,-0.003793864334181607,-0.0052191202887751365,-0.0007524968972094648,0.00011754363832605641,0.0017505462470952526,0.001203072809207617,0.006072910086966754,0.00010943801511520412
2018-07-11,-0.007314554229551851,-0.01860255472117034,-0.013847922606001761,-0.01987266438345181,0.0003766656100641086,-0.0015218143294416508,-0.004137805086441015,0.0,-0.00050295651489074,0.0
2018-07-12,0.009066290921065034,0.00956598677782483,0.0010532513066114912,0.010705462004997335,0.001223390171302352,0.0031635701948093953,0.0019391479987922455,-0.002403949093199409,0.0,0.0
2018-07-13,0.0007871699399755183,0.0015796497743789661,0.009293315373990696,0.003851661459137512,0.000939624850168963,0.0,0.005160816550812797,0.0006026096072990761,0.004026008864988384,0.00010902262577516808
2018-07-16,-0.0008937909945452294,0.0008758781508970692,0.00034753700377465613,-0.003197499402665782,-0.0011267761050850478,-0.0007004283993865545,-0.002567210103547324,0.002407847809642538,-0.0015036856390967523,0.00010921242613548543
2018-07-17,0.004044835698686855,-0.0008751116597147668,0.008857207556346447,0.002887038866831837,-0.0003761345061270571,0.00035092641773815103,-9.208830884277486e-05,0.010210192278109709,-0.0035140675853897463,0.0
2018-07-18,0.002103356899422648,0.0008758781508970692,-0.0015494547356054156,-0.00191898240100985,-0.00028198422064784623,0.00046698232965791675,-0.0009193486145859797,0.01426915499231729,-0.009571724512291047,0.00010909966859706799
2018-07-19,-0.0037709837787618383,-0.0028008836174496787,0.00017241163459358333,-0.007370642898855029,0.0015051720900942644,-0.0004667643589502113,-0.00018385658173636354,-0.0035171180663964297,0.013733464705597553,0.00010949104910662477
2018-07-20,-0.0011429550334624006,0.005792606520557797,0.003102874451029969,0.017594810752465717,-0.0019721019892282587,0.00046698232965791675,-0.0009207690772349286,-0.004117467736013403,0.0,0.00010917663378084974
2018-07-23,0.001859396523311574,-0.0019198895530297966,0.004983920092747507,-0.011579997316495949,-0.00348187856084492,-0.0003498400869037521,-0.0012892303579725706,-0.0011817266667958348,0.0,-0.00010916471554478502
2018-07-24,0.0050321301593267975,0.00577057825942906,0.004103761661444771,0.014283487590800004,0.001416090844617468,0.0021029741548914682,-0.0009224012203640219,0.0029570661687217115,0.0,0.00021825245811246674
2018-07-25,0.008522302010157912,0.007649341362924389,0.006471461298402037,0.014556948377729473,9.446918240096913e-05,0.0018655870191164325,0.00895516623683501,0.004127302587181525,-0.0005018050306505595,-0.00010905202345923293
2018-07-26,-0.002359326934795014,-0.00638371130302795,0.0025381149540217862,-0.012008749479724745,-0.0005659572555264392,0.00011650238723670547,0.000823894989501639,-0.002936105575878978,-0.001506060505370943,0.00010906391710019392
2018-07-27,-0.00677616780230017,0.002083526139360359,0.003038011952938069,0.001420589403698047,0.0007551264096810062,-0.000349731949609966,0.0017364146339131636,0.0011779997042622448,0.0,0.00021840640927561772
2018-07-30,-0.005222975487834125,0.0029458470867123054,-0.0075720636871511315,-0.0036254520179147542,-0.0010369010801730694,0.0003498543048381375,-0.0028288899849658877,0.0011763663620796283,-0.001005407353602883,-0.00010922974188831702
2018-07-31,0.004929091455763812,0.002764423338761146,-0.0076296853092991945,0.005853551614108721,0.0008490753191434663,0.0020940772970665655,-0.0018307197371517647,0.0011751694010613267,0.0015096288223235277,0.00021858412510877834
2018-08-01,-0.0016707409435671172,-0.00689196414627824,0.006492468682721908,-0.010066124135670318,-0.0010303049422017985,0.0008981695027339143,-0.004225777363049077,0.0058686416059119395,0.004522722845126337,5.440739166728825e-05
2018-08-02,0.005447632080662901,-0.008674614982504991,-0.005601846825230794,-0.017476987069916516,0.00037867802098379144,0.000582359805314514,-0.0008323803350627212,-0.0011666963649868967,0.0,0.00010961485490845746
2018-08-03,0.004284773757984084,0.0021004444984615844,-0.00017078109857238122,0.005174678453940373,0.0021752553857132817,0.0008153583135364073,0.002220718385352649,0.00642503122426441,0.009504798711103435,0.0
2018-08-06,0.0036673909164282037,-0.005414069058600424,-0.0075121315851299775,-0.0012867905122146972,0.0006603955413262419,0.001861544174319718,-0.0016615445916131621,0.0005803926113550073,-0.0054509277027167125,0.00010919988918822732
2018-08-07,0.0033022628721701697,0.007199466716261815,0.008429275174400841,0.017396761858529786,-0.001791905189801546,0.0004644388640542285,-0.001479555595890969,0.004060086846842781,0.0,0.00010969160040352754
2018-08-08,-0.000420623682812149,-0.0006975189293955131,-0.0010233756148645412,0.002374963265422414,0.0,-0.0005807900445636838,0.0,-0.001155420793567008,-0.0054809127301823635,-0.00010967956947594004
2018-08-09,-0.0013659357073970702,-0.0033144699733133054,-0.003756935661902716,0.0030011161086660465,0.0014169805040562533,-0.0006967065656132698,-0.0035196971632616147,0.0,0.005009957669575904,0.00010969160040352754
2018-08-10,-0.006700104950169705,-0.022405286289014725,-0.014398402436296975,-0.018582850793578576,0.0021699205215872652,-0.001743409862528189,-0.011338910236387334,-0.009831829488011756,0.0,0.0002186541279451948
2018-08-13,-0.0037434397326605584,-0.0030437801399619824,-0.005913124710993034,-0.012355456473918669,0.0005649605368789334,-0.0006982776567285853,-0.004418923287269116,-0.0005843672102404662,0.0,0.00010945420514607562
2018-08-14,0.006380990006014331,-0.0025143671590969197,0.004023899208911441,0.002274569860233333,-0.0009406837260114154,0.001747608833948311,0.00651549336052093,0.0023375456452547905,0.005982198978821129,-0.00021868308682659876
2018-08-15,-0.007467422677922331,-0.01692473449338039,-0.012197326886532966,-0.028691858157549155,0.0014124432133180154,-0.0017445600254364368,-0.002063511722515843,-0.0023320942684531554,0.009910678579095222,0.00021873091957913537
2018-08-16,0.00809110700991389,0.007692305642578612,0.005468267822334116,0.007677085259427674,0.0005649095575619434,0.0012816548124461313,0.0020677786079128513,0.005260168738178583,-0.0009812341927853963,0.0
2018-08-17,0.003520473957400405,0.005634313304734295,0.0033334489279153168,0.01126174011711556,0.0005633464360184082,0.0011632948454425307,0.004034340291393379,-0.002907330046302836,0.0004912069845572908,0.00010893881213003276
2018-08-20,0.0021396703997087485,0.007409907696951823,0.0040214746164546344,0.0034392720994751436,0.001972512021771511,0.0004648828903752733,-0.0013084355931773928,0.0011663229041440903,-0.0019637553228445404,0.0
2018-08-21,0.0023454376454983272,0.010943927088396865,-0.00017407512442269013,0.01322038035145412,-0.0008439893526678288,0.0015100683651532165,0.0028072148005588993,0.0058242700013828586,-0.004426954014863704,0.00010932963317289435
2018-08-22,-0.000593369125467591,0.0033716102089493827,0.004180716441509746,0.00869827116820665,0.0008447022723918618,0.0003478099764999687,0.004384914984024713,-0.002316132524235792,-0.0069170182703542915,0.0
2018-08-23,-0.001328400012124864,-0.006720818626673175,-0.004163310819515598,-0.015330593140910453,-0.0005626300201011514,-0.00011585244047873644,-0.004923218829315679,0.0,0.0,0.0003279530445325918
2018-08-24,0.006018653290335241,0.008725068964728244,0.0034839824173813483,0.016380118773303032,0.0011257161118163328,0.0017400958070390438,0.0026139165337975,0.0,0.0,0.0
2018-08-27,0.007894914935894448,0.012533180358614615,0.015101507785563628,0.013563134507969865,-0.0013112975803852844,0.00034699378902813827,0.0013034998480883075,0.004062565286544029,-0.009950343462549305,0.00010857744726666674
2018-08-28,0.00048356614592104386,-0.0013946996677949297,-0.0030780895058761804,0.0006299058531040735,-0.0018768698172506593,-0.00046315523220141763,-0.0018600243721003107,-0.0057801996843750425,0.0015076847833785934,0.0
2018-08-29,0.005380872335196907,0.005062678115745012,0.0036020897840791655,0.008023742392893052,-0.00018788881497178167,-0.00057885060603724,-0.0029808902076908783,0.00872076805818267,0.005519303660561858,-0.00010856565948458297
2018-08-30,-0.0040482848780515335,-0.00972720264012883,-0.007007337204201769,-0.022475352409512817,0.0004699880996203998,-0.0008108075740824727,-0.005513031028805737,0.0028818316367977825,0.0,0.00043632234601354014
2018-08-31,3.436887988872428e-05,-0.010700044617545923,0.0020653011963795986,0.004151265216917555,-9.374021503205654e-05,0.0012752823994828244,-0.0031006415052858838,-0.003448393541246042,0.0029939745234000004,-0.00010893242900311684
2018-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-04,-0.0017224004054207098,-0.008155855693720238,-0.01236680602769491,-0.008427333131277415,-0.001111569933246237,-0.002081722351473525,-0.0030663650181406155,-0.000576468473277969,0.004477720199431268,8.74169840436867e-05
2018-09-05,-0.002691339268105719,-0.006256701983756829,-0.010608717587180738,-0.019724155966574064,-0.00047140169010717603,-0.001048272193019728,0.0006644599547296348,-0.002885157172051067,0.000990468025004132,-0.00010953829057303022
2018-09-06,-0.0030098743523070404,-0.004497385031276724,0.002285082812683692,-0.004907438686926668,0.0016980778584585465,0.0008160097847278447,0.004458248759859451,0.0017358964420175482,0.008411626995024957,0.00021879878961517107
2018-09-07,-0.0019432338233101865,-0.007589446389478893,-0.006138277138177939,-0.008712945580346187,-0.0035784084976229202,-0.0010490440106034615,-0.0026442860783391087,-0.009243305632782639,-0.0019625762846463557,0.00021915322773269352
2018-09-10,0.0017382720876848445,0.009104327297307924,0.0022940331331340325,-0.008955263234220023,0.0009448524002515502,0.0019835498077758196,-0.0018933403124621329,0.0011663229041440903,0.002458125539002154,0.0
2018-09-11,0.0032973548328436575,0.00018061524166879117,0.0021127284610082953,0.00033454118334241834,-0.0016994139712211975,0.0002330866768274209,-0.0018976570560632622,0.0,-0.0009807529128167403,0.0001092006692009484
2018-09-12,0.00024233429488140779,0.00451001608007795,0.0019325912913539245,0.0016729064087324108,0.0006622362901202994,0.0023286115801608442,0.0032317456969568337,-0.001164964179738659,0.0,0.0
2018-09-13,0.005914346627934108,0.0071837319713177195,0.007715297156753564,0.01820312588308659,0.0006615304861838922,0.0018584825637677493,0.00975960572968293,0.005248146657628849,0.003927294741635112,0.0
2018-09-14,0.00017223860316262218,-0.0023181167752839293,0.011310027047853222,0.0018040939088472818,-0.0018895250779155104,0.0009280420836561554,0.001125561192412361,-0.0029002797558339566,-0.012224947025480493,0.00010949037208618506
2018-09-17,-0.005294629344120838,0.002144858610521716,0.0005163212263010752,-0.009495750008738701,0.0,-0.0006954025928984642,-0.003092964672141152,0.0005818043086900371,0.008910779534000657,0.00021805199047086887
2018-09-18,0.005426141914863791,0.005350280877204572,0.02390370348502313,0.011405193377408862,-0.0021762370768902972,-0.00011577348884128646,-0.00310307411208699,0.001162565394303483,-0.0024533012801146725,0.0
2018-09-19,0.0010659121209435352,0.002306621399727149,0.003526920756527163,0.01176633213878886,-0.0018971414826749466,-0.0018550817530214037,0.0035844062007086563,-0.004065169415321979,-0.01623223683079067,0.0
2018-09-20,0.00810379717148857,0.016460169926881818,0.0026777157040842603,0.008722525285388416,0.0013305501247844465,0.0013935358329528746,0.005638732217531528,0.005248146657628849,-0.005000047827882992,0.0002185070001641254
